kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
254,1782492058.557102,22.1488,-1.0299,1.19816,lidar,native_s2s,pnp,proximity,0.8408
255,1782492059.899408,22.2281,-0.7923,1.05307,lidar,native_s2s,pnp,proximity,0.824
256,1782492060.73581,22.3069,-0.6891,0.83274,lidar,native_s2s,pnp,proximity,0.8732
257,1782492062.497131,22.4687,-0.5197,0.62002,lidar,native_s2s,pnp,proximity,0.8417
258,1782492063.840058,22.6298,-0.4509,0.40746,lidar,native_s2s,pnp,proximity,0.85
259,1782492065.288229,22.8257,-0.4131,0.19429,lidar,native_s2s,pnp,proximity,0.8532
260,1782492066.641278,23.0946,-0.407,0.02106,lidar,native_s2s,pnp,proximity,0.8707
261,1782492067.785834,23.3548,-0.4322,-0.09545,lidar,native_s2s,pnp,proximity,0.8428
262,1782492069.039661,23.6215,-0.4891,-0.16118,lidar,native_s2s,pnp,proximity,0.7639
263,1782492070.186525,23.8762,-0.5292,-0.20975,lidar,native_s2s,pnp,proximity,0.7984
264,1782492071.226233,24.0803,-0.6284,-0.46581,lidar,native_s2s,pnp,proximity,0.8398
265,1782492072.578252,24.2703,-0.7882,-0.67768,lidar,native_s2s,pnp,proximity,0.7772
266,1782492073.204281,24.3193,-0.9225,-0.92785,lidar,native_s2s,pnp,proximity,0.6817
267,1782492073.62102,24.3453,-1.026,-1.17462,lidar,native_s2s,pnp,proximity,0.7063
268,1782492074.14109,24.3578,-1.1435,-1.40586,lidar,native_s2s,pnp,proximity,0.7763
269,1782492075.18318,24.3355,-1.3784,-1.61749,lidar,native_s2s,pnp,proximity,0.7648
270,1782492076.226767,24.2913,-1.6403,-1.77449,lidar,native_s2s,pnp,proximity,0.8032
271,1782492077.173335,24.2367,-1.9025,-1.87087,lidar,native_s2s,pnp,proximity,0.8269
272,1782492078.004493,24.1523,-2.1525,-1.98141,lidar,native_s2s,pnp,proximity,0.762
273,1782492078.531654,24.0785,-2.2598,-2.22238,lidar,native_s2s,pnp,proximity,0.7418
274,1782492079.163632,23.9927,-2.3686,-2.44032,lidar,native_s2s,pnp,proximity,0.7719
275,1782492080.616053,23.8168,-2.5232,-2.652,lidar,native_s2s,pnp,proximity,0.8156
276,1782492081.86249,23.5883,-2.6584,-2.79373,lidar,native_s2s,pnp,proximity,0.8149
277,1782492082.891645,23.3733,-2.8119,-2.58812,lidar,native_s2s,pnp,proximity,0.7956
278,1782492083.517416,23.2764,-2.9317,-2.36463,lidar,native_s2s,pnp,proximity,0.8254
279,1782492084.143965,23.1983,-3.0924,-2.13777,lidar,native_s2s,pnp,proximity,0.7416
280,1782492085.189782,23.0982,-3.3442,-2.03828,lidar,native_s2s,pnp,proximity,0.767
