kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
157,1782485145.562803,13.9365,-1.3335,0.95911,lidar,native_s2m,bnb,proximity,0.896
158,1782485146.08038,13.9732,-1.1949,1.19477,lidar,native_s2m,bnb,proximity,0.8844
159,1782485146.504006,13.9904,-1.0776,1.40908,lidar,native_s2m,bnb,proximity,0.8692
160,1782485147.024646,13.9583,-0.9329,1.65726,lidar,native_s2m,bnb,proximity,0.8926
161,1782485147.547703,13.8848,-0.7843,1.91312,lidar,native_s2m,bnb,proximity,0.8307
162,1782485148.284329,13.7343,-0.5741,2.09135,lidar,native_s2m,bnb,proximity,0.9055
163,1782485148.907668,13.592,-0.3583,2.07892,lidar,native_s2m,bnb,proximity,0.884
164,1782485149.330066,13.5282,-0.1899,1.86551,lidar,native_s2m,bnb,proximity,0.9022
165,1782485150.060565,13.4591,0.0762,1.6498,lidar,native_s2m,bnb,proximity,0.821
166,1782485150.693706,13.4647,0.3325,1.4604,lidar,native_s2m,bnb,proximity,0.8894
167,1782485151.316013,13.5088,0.5644,1.24613,lidar,native_s2m,bnb,proximity,0.7667
168,1782485151.629565,13.5819,0.672,1.00051,lidar,native_s2m,bnb,proximity,0.8528
169,1782485151.947003,13.6541,0.7554,0.77657,lidar,native_s2m,bnb,proximity,0.87
170,1782485152.667895,13.8611,0.9102,0.54212,lidar,native_s2m,bnb,proximity,0.8758
171,1782485153.086344,14.002,0.9487,0.25558,lidar,native_s2m,bnb,proximity,0.8269
172,1782485153.8172,14.2754,1.0137,0.08071,lidar,native_s2m,bnb,proximity,0.8781
173,1782485154.440474,14.5283,1.0128,-0.07218,lidar,native_s2m,bnb,proximity,0.8862
174,1782485154.960406,14.788,1.0201,-0.0952,lidar,native_s2m,bnb,proximity,0.8151
175,1782485155.583373,15.045,1.0284,-0.02275,lidar,native_s2m,bnb,proximity,0.8885
176,1782485156.208434,15.3245,1.0399,-0.0242,lidar,native_s2m,bnb,proximity,0.8464
177,1782485156.838393,15.6177,1.068,-0.00922,lidar,native_s2m,bnb,proximity,0.8731
178,1782485157.448215,15.9042,1.0888,-0.02451,lidar,native_s2m,bnb,proximity,0.8578
179,1782485157.97425,16.1752,1.1044,0.03557,lidar,native_s2m,bnb,proximity,0.8049
180,1782485158.276222,16.3185,1.1638,0.2567,lidar,native_s2m,bnb,proximity,0.8659
181,1782485158.589382,16.4352,1.2412,0.47327,lidar,native_s2m,bnb,proximity,0.8417
182,1782485158.903449,16.5208,1.3297,0.69054,lidar,native_s2m,bnb,proximity,0.8415
183,1782485159.321451,16.5939,1.4589,0.92021,lidar,native_s2m,bnb,proximity,0.8233
184,1782485159.947647,16.7218,1.6794,1.0145,lidar,native_s2m,bnb,proximity,0.8633
185,1782485160.682245,16.8234,1.9428,1.17504,lidar,native_s2m,bnb,proximity,0.8313
186,1782485161.405035,16.8523,2.2277,1.43447,lidar,native_s2m,bnb,proximity,0.8507
187,1782485161.8212,16.8172,2.3638,1.65465,lidar,native_s2m,bnb,proximity,0.884
188,1782485163.488384,16.8596,2.1141,1.70791,lidar,native_s2m,bnb,proximity,0.8849
189,1782485163.906436,16.905,1.9506,1.43477,lidar,native_s2m,bnb,proximity,0.8566
190,1782485164.529193,16.8549,1.6792,1.23553,lidar,native_s2m,bnb,proximity,0.8879
191,1782485165.049698,16.8018,1.4335,0.96329,lidar,native_s2m,bnb,proximity,0.8892
192,1782485165.363118,16.7272,1.3095,0.70774,lidar,native_s2m,bnb,proximity,0.8414
193,1782485165.680393,16.5948,1.2041,0.39562,lidar,native_s2m,bnb,proximity,0.8641
194,1782485165.989396,16.4958,1.127,0.16691,lidar,native_s2m,bnb,proximity,0.8617
195,1782485166.505671,16.2441,1.0947,0.10081,lidar,native_s2m,bnb,proximity,0.9234
